CODIGO_PROYECTO;SUBDIRECCION;PROGRAMA;INSTRUMENTO;NOMBRE_CONCURSO;ESTADO_DE_ADJUDICACION;DISCIPLINA OECD;REGION_EJECUCION;TIPO_BENEFICIARIO;TIPO DE INSTITUCION;SEXO;ANO_FALLO;MACRO ZONA
NCN21_040;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE NUCLEOS MILENIO EN CIENCIAS NATURALES Y EXACTAS 2021;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2021;RM
NCN21_042;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE NUCLEOS MILENIO EN CIENCIAS NATURALES Y EXACTAS 2021;NO ADJUDICADO;MEDICINA Y CIENCIAS DE LA SALUD;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2021;RM
NCN21_043;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE NUCLEOS MILENIO EN CIENCIAS NATURALES Y EXACTAS 2021;NO ADJUDICADO;MEDICINA Y CIENCIAS DE LA SALUD;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2021;RM
NCN21_044;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE NUCLEOS MILENIO EN CIENCIAS NATURALES Y EXACTAS 2021;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;MUJER;2021;RM
NCN21_045;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE NUCLEOS MILENIO EN CIENCIAS NATURALES Y EXACTAS 2021;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2021;RM
NCN21_046;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE NUCLEOS MILENIO EN CIENCIAS NATURALES Y EXACTAS 2021;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;MUJER;2021;RM
NCN21_049;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE NUCLEOS MILENIO EN CIENCIAS NATURALES Y EXACTAS 2021;NO ADJUDICADO;MEDICINA Y CIENCIAS DE LA SALUD;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2021;RM
NCN21_051;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE NUCLEOS MILENIO EN CIENCIAS NATURALES Y EXACTAS 2021;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2021;RM
NCN21_053;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE NUCLEOS MILENIO EN CIENCIAS NATURALES Y EXACTAS 2021;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2021;RM
NCN21_054;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE NUCLEOS MILENIO EN CIENCIAS NATURALES Y EXACTAS 2021;NO ADJUDICADO;MEDICINA Y CIENCIAS DE LA SALUD;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2021;RM
NCN21_055;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE NUCLEOS MILENIO EN CIENCIAS NATURALES Y EXACTAS 2021;NO ADJUDICADO;MEDICINA Y CIENCIAS DE LA SALUD;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2021;RM
NCN21_058;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE NUCLEOS MILENIO EN CIENCIAS NATURALES Y EXACTAS 2021;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2021;RM
NCN21_059;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE NUCLEOS MILENIO EN CIENCIAS NATURALES Y EXACTAS 2021;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2021;RM
NCN21_060;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE NUCLEOS MILENIO EN CIENCIAS NATURALES Y EXACTAS 2021;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2021;RM
NCN21_061;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE NUCLEOS MILENIO EN CIENCIAS NATURALES Y EXACTAS 2021;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2021;RM
NCN21_062;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE NUCLEOS MILENIO EN CIENCIAS NATURALES Y EXACTAS 2021;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2021;RM
NCN21_063;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE NUCLEOS MILENIO EN CIENCIAS NATURALES Y EXACTAS 2021;NO ADJUDICADO;INGENIERIA Y TECNOLOGIA;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2021;RM
